Optimizing CatBoost...
[32m[I 2024-10-13 01:01:12,456][0m Trial 184 finished with value: 50201.74410934831 and parameters: {'depth': 5, 'learning_rate': 0.04478546841765285, 'iterations': 314, 'l2_leaf_reg': 8.049749784327143e-08, 'border_count': 201, 'bagging_temperature': 0.057895828233039015, 'random_strength': 4.49211644583365, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 176}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:19,982][0m Trial 185 finished with value: 52570.12661261193 and parameters: {'depth': 6, 'learning_rate': 0.05906883028658959, 'iterations': 660, 'l2_leaf_reg': 5.3737338660256705e-08, 'border_count': 23, 'bagging_temperature': 0.08381919293855905, 'random_strength': 5.3355187455479145, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 117}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:24,771][0m Trial 186 finished with value: 51189.3321420517 and parameters: {'depth': 5, 'learning_rate': 0.03539644917084872, 'iterations': 520, 'l2_leaf_reg': 1.0649960341102386e-08, 'border_count': 216, 'bagging_temperature': 0.1215446993294548, 'random_strength': 3.3767932151913493, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 3}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:26,209][0m Trial 187 finished with value: 48973.8415804507 and parameters: {'depth': 6, 'learning_rate': 0.04327199398146683, 'iterations': 229, 'l2_leaf_reg': 3.4293642826150774e-08, 'border_count': 231, 'bagging_temperature': 0.028333536858802348, 'random_strength': 4.052281969794449, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 146}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:28,638][0m Trial 188 finished with value: 47589.463546686085 and parameters: {'depth': 7, 'learning_rate': 0.06942287558133002, 'iterations': 462, 'l2_leaf_reg': 1.3899572154346402e-07, 'border_count': 244, 'bagging_temperature': 0.05058320468036206, 'random_strength': 4.830551192543624, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 55}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:31,217][0m Trial 189 finished with value: 47341.182931659554 and parameters: {'depth': 7, 'learning_rate': 0.07090809875630598, 'iterations': 453, 'l2_leaf_reg': 1.2875667757633865e-07, 'border_count': 245, 'bagging_temperature': 0.10684024123005705, 'random_strength': 4.864903225142523, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 41}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:39,385][0m Trial 190 finished with value: 53801.5260322122 and parameters: {'depth': 7, 'learning_rate': 0.07088634247088554, 'iterations': 569, 'l2_leaf_reg': 1.3561337112849273e-07, 'border_count': 247, 'bagging_temperature': 0.15346840141795248, 'random_strength': 4.870921962028186, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 297}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:41,913][0m Trial 191 finished with value: 48417.67055311047 and parameters: {'depth': 7, 'learning_rate': 0.08583870580776581, 'iterations': 443, 'l2_leaf_reg': 7.610865975379712e-08, 'border_count': 243, 'bagging_temperature': 0.09722262630818863, 'random_strength': 5.048772073002346, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 46}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:44,275][0m Trial 192 finished with value: 47541.39539782167 and parameters: {'depth': 7, 'learning_rate': 0.05539488077958574, 'iterations': 474, 'l2_leaf_reg': 0.031954651314894215, 'border_count': 237, 'bagging_temperature': 0.07277236539319168, 'random_strength': 4.745601910476789, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 48}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:51,198][0m Trial 193 finished with value: 53540.487925032336 and parameters: {'depth': 7, 'learning_rate': 0.05367645010266548, 'iterations': 502, 'l2_leaf_reg': 0.01992804131197141, 'border_count': 250, 'bagging_temperature': 0.12005973067347771, 'random_strength': 4.85423926261593, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 58}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:01:59,201][0m Trial 194 finished with value: 52859.79382216047 and parameters: {'depth': 7, 'learning_rate': 0.06557876474768731, 'iterations': 640, 'l2_leaf_reg': 0.048400628903886855, 'border_count': 243, 'bagging_temperature': 0.0740813456044136, 'random_strength': 5.196522901460156, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 18}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:01,175][0m Trial 195 finished with value: 47275.72627480504 and parameters: {'depth': 7, 'learning_rate': 0.07590402775308525, 'iterations': 449, 'l2_leaf_reg': 0.1536395210330445, 'border_count': 255, 'bagging_temperature': 0.0626727752766074, 'random_strength': 4.677626039573936, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 37}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:27,454][0m Trial 196 finished with value: 51759.44903878204 and parameters: {'depth': 8, 'learning_rate': 0.057590233701653754, 'iterations': 2257, 'l2_leaf_reg': 0.24414386606845076, 'border_count': 235, 'bagging_temperature': 0.0653007488833866, 'random_strength': 4.626254365031429, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 260}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:30,496][0m Trial 197 finished with value: 53923.35584278955 and parameters: {'depth': 7, 'learning_rate': 0.0743436460255702, 'iterations': 596, 'l2_leaf_reg': 0.06382698901079628, 'border_count': 255, 'bagging_temperature': 0.09174872611480163, 'random_strength': 4.2402403072325185, 'grow_policy': 'Depthwise', 'min_data_in_leaf': 1}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:38,495][0m Trial 198 finished with value: 50809.1999296067 and parameters: {'depth': 8, 'learning_rate': 0.04840224691318352, 'iterations': 539, 'l2_leaf_reg': 0.41598962659687355, 'border_count': 240, 'bagging_temperature': 0.05044310203185846, 'random_strength': 4.709565253424115, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 32}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:39,529][0m Trial 199 finished with value: 47919.80330425017 and parameters: {'depth': 7, 'learning_rate': 0.06393604051982289, 'iterations': 147, 'l2_leaf_reg': 0.10493950622926548, 'border_count': 251, 'bagging_temperature': 0.11258387374256013, 'random_strength': 4.337769868328571, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 89}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:40,403][0m Trial 200 finished with value: 48800.746618602985 and parameters: {'depth': 7, 'learning_rate': 0.0487553602808103, 'iterations': 100, 'l2_leaf_reg': 0.0972751653613151, 'border_count': 248, 'bagging_temperature': 0.10705132043249435, 'random_strength': 4.281594430678565, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 92}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:41,392][0m Trial 201 finished with value: 47770.951007456104 and parameters: {'depth': 7, 'learning_rate': 0.06649366957911106, 'iterations': 170, 'l2_leaf_reg': 0.1523733906626748, 'border_count': 255, 'bagging_temperature': 0.06882947700702646, 'random_strength': 4.4402441775721675, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 66}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:42,529][0m Trial 202 finished with value: 47229.36690681394 and parameters: {'depth': 7, 'learning_rate': 0.07783249387183863, 'iterations': 176, 'l2_leaf_reg': 0.068450768018125, 'border_count': 253, 'bagging_temperature': 0.06495822127245353, 'random_strength': 4.414311214652179, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 61}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:43,621][0m Trial 203 finished with value: 48162.25949949582 and parameters: {'depth': 7, 'learning_rate': 0.05948497571367004, 'iterations': 142, 'l2_leaf_reg': 0.07269671190347006, 'border_count': 253, 'bagging_temperature': 0.06364516923048141, 'random_strength': 4.8261620797032405, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 62}. Best is trial 26 with value: 46418.5230534429.[0m
[32m[I 2024-10-13 01:02:44,509][0m Trial 204 finished with value: 45843.93465193719 and parameters: {'depth': 7, 'learning_rate': 0.07803149735904548, 'iterations': 154, 'l2_leaf_reg': 0.15085606225029247, 'border_count': 251, 'bagging_temperature': 0.02464965361569906, 'random_strength': 4.4928627493726205, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 87}. Best is trial 204 with value: 45843.93465193719.[0m
[32m[I 2024-10-13 01:02:45,448][0m Trial 205 finished with value: 46713.822063272215 and parameters: {'depth': 7, 'learning_rate': 0.07810759578045531, 'iterations': 159, 'l2_leaf_reg': 0.15200955919590406, 'border_count': 255, 'bagging_temperature': 0.029051132650011392, 'random_strength': 4.557123717148026, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 91}. Best is trial 204 with value: 45843.93465193719.[0m
[32m[I 2024-10-13 01:02:46,341][0m Trial 206 finished with value: 45616.69256612981 and parameters: {'depth': 7, 'learning_rate': 0.08004516696560178, 'iterations': 156, 'l2_leaf_reg': 0.18214991846405026, 'border_count': 255, 'bagging_temperature': 0.027857926603199603, 'random_strength': 4.715190457317563, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 79}. Best is trial 206 with value: 45616.69256612981.[0m
[32m[I 2024-10-13 01:02:47,448][0m Trial 207 finished with value: 45818.50977882521 and parameters: {'depth': 7, 'learning_rate': 0.07782764764058252, 'iterations': 161, 'l2_leaf_reg': 0.1727660709731156, 'border_count': 255, 'bagging_temperature': 0.03054801932252451, 'random_strength': 4.941363046828533, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 35}. Best is trial 206 with value: 45616.69256612981.[0m
[32m[I 2024-10-13 01:02:48,649][0m Trial 208 finished with value: 51209.866430920745 and parameters: {'depth': 8, 'learning_rate': 0.08355173876393689, 'iterations': 166, 'l2_leaf_reg': 0.1772935283558555, 'border_count': 253, 'bagging_temperature': 0.028960838860148247, 'random_strength': 5.393644216958996, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 33}. Best is trial 206 with value: 45616.69256612981.[0m
[32m[I 2024-10-13 01:02:49,572][0m Trial 209 finished with value: 46147.71163594519 and parameters: {'depth': 7, 'learning_rate': 0.07803049873885927, 'iterations': 105, 'l2_leaf_reg': 0.17534683977799018, 'border_count': 254, 'bagging_temperature': 0.026290617536963698, 'random_strength': 4.9612238420751, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 75}. Best is trial 206 with value: 45616.69256612981.[0m
[32m[I 2024-10-13 01:02:50,412][0m Trial 210 finished with value: 47084.40568018783 and parameters: {'depth': 7, 'learning_rate': 0.08038639707110345, 'iterations': 123, 'l2_leaf_reg': 0.14448279476408377, 'border_count': 253, 'bagging_temperature': 0.023450561724455574, 'random_strength': 4.804394528427828, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 53}. Best is trial 206 with value: 45616.69256612981.[0m
[32m[I 2024-10-13 01:02:51,291][0m Trial 211 finished with value: 46042.47619120057 and parameters: {'depth': 7, 'learning_rate': 0.08148049986624646, 'iterations': 101, 'l2_leaf_reg': 0.03616244577551218, 'border_count': 255, 'bagging_temperature': 0.023069905710715568, 'random_strength': 4.806844073977501, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 54}. Best is trial 206 with value: 45616.69256612981.[0m
[32m[I 2024-10-13 01:02:52,253][0m Trial 212 finished with value: 45503.69697034423 and parameters: {'depth': 7, 'learning_rate': 0.0815254678894625, 'iterations': 109, 'l2_leaf_reg': 0.31989468545242145, 'border_count': 254, 'bagging_temperature': 0.02602944421403603, 'random_strength': 4.915121741344828, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 48}. Best is trial 212 with value: 45503.69697034423.[0m
[32m[I 2024-10-13 01:02:53,160][0m Trial 213 finished with value: 44890.81301966199 and parameters: {'depth': 7, 'learning_rate': 0.08085862417951842, 'iterations': 101, 'l2_leaf_reg': 0.5155676098043067, 'border_count': 250, 'bagging_temperature': 0.029514182298520004, 'random_strength': 4.951314119373885, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 25}. Best is trial 213 with value: 44890.81301966199.[0m
[32m[I 2024-10-13 01:02:54,107][0m Trial 214 finished with value: 45233.51909558644 and parameters: {'depth': 7, 'learning_rate': 0.08218514522008394, 'iterations': 149, 'l2_leaf_reg': 0.3393649726387608, 'border_count': 255, 'bagging_temperature': 0.023321098218814968, 'random_strength': 4.8442072575533714, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 19}. Best is trial 213 with value: 44890.81301966199.[0m
[32m[I 2024-10-13 01:02:54,948][0m Trial 215 finished with value: 44812.272857360134 and parameters: {'depth': 7, 'learning_rate': 0.08209655677093142, 'iterations': 105, 'l2_leaf_reg': 0.5257238432684248, 'border_count': 250, 'bagging_temperature': 0.02246659845881012, 'random_strength': 4.851418235589713, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 31}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:02:55,841][0m Trial 216 finished with value: 46339.80570296829 and parameters: {'depth': 7, 'learning_rate': 0.11197787094580998, 'iterations': 108, 'l2_leaf_reg': 0.7010010147571647, 'border_count': 250, 'bagging_temperature': 0.019556794888722494, 'random_strength': 5.213486830726064, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 33}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:02:56,627][0m Trial 217 finished with value: 45596.14207487098 and parameters: {'depth': 7, 'learning_rate': 0.11129380731074195, 'iterations': 108, 'l2_leaf_reg': 0.45437942430534956, 'border_count': 255, 'bagging_temperature': 0.026024008289960737, 'random_strength': 5.197190339314598, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 13}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:02:57,541][0m Trial 218 finished with value: 46092.45555497538 and parameters: {'depth': 7, 'learning_rate': 0.10949526313718894, 'iterations': 123, 'l2_leaf_reg': 0.7542708739242407, 'border_count': 255, 'bagging_temperature': 0.017811390471563344, 'random_strength': 5.227124843097319, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 28}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:02:58,418][0m Trial 219 finished with value: 53963.97403407982 and parameters: {'depth': 7, 'learning_rate': 0.11591565643178729, 'iterations': 109, 'l2_leaf_reg': 0.7622297008847082, 'border_count': 250, 'bagging_temperature': 0.025007199476702772, 'random_strength': 5.766319186266415, 'grow_policy': 'Lossguide', 'min_data_in_leaf': 21, 'max_leaves': 189}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:02:59,301][0m Trial 220 finished with value: 50436.87296074103 and parameters: {'depth': 8, 'learning_rate': 0.10803626996123034, 'iterations': 100, 'l2_leaf_reg': 0.3571857102246414, 'border_count': 255, 'bagging_temperature': 0.020824188651170642, 'random_strength': 5.488427456133327, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 23}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:03:00,293][0m Trial 221 finished with value: 46132.21240792331 and parameters: {'depth': 7, 'learning_rate': 0.08135077454653464, 'iterations': 160, 'l2_leaf_reg': 0.7550972659671215, 'border_count': 255, 'bagging_temperature': 0.01834692389221786, 'random_strength': 5.269850188911617, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 9}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:03:01,278][0m Trial 222 finished with value: 45252.94274113677 and parameters: {'depth': 7, 'learning_rate': 0.0835018649646674, 'iterations': 176, 'l2_leaf_reg': 0.916501585877846, 'border_count': 250, 'bagging_temperature': 0.01809791613767536, 'random_strength': 5.144227035938053, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 6}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:03:02,387][0m Trial 223 finished with value: 45549.89799666199 and parameters: {'depth': 7, 'learning_rate': 0.08196306350769417, 'iterations': 167, 'l2_leaf_reg': 0.8385140992267567, 'border_count': 255, 'bagging_temperature': 0.018393566368747477, 'random_strength': 5.272565401076433, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 15}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:03:03,427][0m Trial 224 finished with value: 44869.27861049811 and parameters: {'depth': 7, 'learning_rate': 0.0825901975090657, 'iterations': 167, 'l2_leaf_reg': 0.9482744305188617, 'border_count': 255, 'bagging_temperature': 0.016343909323645454, 'random_strength': 5.266304064537898, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 16}. Best is trial 215 with value: 44812.272857360134.[0m
[32m[I 2024-10-13 01:03:04,317][0m Trial 225 finished with value: 44187.033659925684 and parameters: {'depth': 7, 'learning_rate': 0.0998481771936435, 'iterations': 160, 'l2_leaf_reg': 1.014690869063838, 'border_count': 255, 'bagging_temperature': 0.01503581581774583, 'random_strength': 5.201501795918266, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 4}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:05,465][0m Trial 226 finished with value: 47151.04047293875 and parameters: {'depth': 7, 'learning_rate': 0.10567371902734841, 'iterations': 167, 'l2_leaf_reg': 1.4624504938482183, 'border_count': 250, 'bagging_temperature': 0.015443178954351041, 'random_strength': 5.696719972978919, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 2}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:06,791][0m Trial 227 finished with value: 46030.89680658168 and parameters: {'depth': 7, 'learning_rate': 0.1048217826126006, 'iterations': 166, 'l2_leaf_reg': 1.2388088009771994, 'border_count': 250, 'bagging_temperature': 0.015033266331723326, 'random_strength': 5.675650819092903, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 8}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:08,009][0m Trial 228 finished with value: 47145.35468861919 and parameters: {'depth': 7, 'learning_rate': 0.12186987079868754, 'iterations': 157, 'l2_leaf_reg': 1.424601566232828, 'border_count': 249, 'bagging_temperature': 0.01446364379216413, 'random_strength': 5.732818938990742, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 1}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:09,085][0m Trial 229 finished with value: 47346.19915584362 and parameters: {'depth': 7, 'learning_rate': 0.12948895770898972, 'iterations': 147, 'l2_leaf_reg': 1.3263087532870197, 'border_count': 249, 'bagging_temperature': 0.015301431117621861, 'random_strength': 6.002927994946221, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 12}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:10,076][0m Trial 230 finished with value: 44263.80087778697 and parameters: {'depth': 7, 'learning_rate': 0.10626743047477373, 'iterations': 102, 'l2_leaf_reg': 0.8024270504168457, 'border_count': 249, 'bagging_temperature': 0.0012383679534265397, 'random_strength': 5.707880772658629, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 3}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:11,348][0m Trial 231 finished with value: 44338.575912972476 and parameters: {'depth': 7, 'learning_rate': 0.09975273260975752, 'iterations': 154, 'l2_leaf_reg': 0.7999649598093351, 'border_count': 250, 'bagging_temperature': 3.3977035747069506e-05, 'random_strength': 5.632554836982613, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 1}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:12,346][0m Trial 232 finished with value: 46140.96162436465 and parameters: {'depth': 7, 'learning_rate': 0.11840401819481984, 'iterations': 111, 'l2_leaf_reg': 0.7732585737406347, 'border_count': 249, 'bagging_temperature': 0.001801408968879592, 'random_strength': 5.517000732428889, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 22}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:13,182][0m Trial 233 finished with value: 44601.55483893778 and parameters: {'depth': 7, 'learning_rate': 0.10038062924479434, 'iterations': 108, 'l2_leaf_reg': 0.6221408794799742, 'border_count': 255, 'bagging_temperature': 0.0020659545342967232, 'random_strength': 5.528073264840582, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 28}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:14,032][0m Trial 234 finished with value: 45470.55654487052 and parameters: {'depth': 7, 'learning_rate': 0.09897079817733913, 'iterations': 103, 'l2_leaf_reg': 0.7399731892815694, 'border_count': 247, 'bagging_temperature': 1.7722639644387334e-05, 'random_strength': 5.560520987042582, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 23}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:14,885][0m Trial 235 finished with value: 45944.93621239077 and parameters: {'depth': 7, 'learning_rate': 0.10245720106542057, 'iterations': 100, 'l2_leaf_reg': 0.7306845151054266, 'border_count': 247, 'bagging_temperature': 0.004572916182233561, 'random_strength': 5.583622237764838, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 22}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:15,723][0m Trial 236 finished with value: 47634.84340553484 and parameters: {'depth': 7, 'learning_rate': 0.14443073886763416, 'iterations': 101, 'l2_leaf_reg': 0.7364531313441094, 'border_count': 247, 'bagging_temperature': 0.0013948801904819577, 'random_strength': 5.4647615121203685, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 26}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:16,935][0m Trial 237 finished with value: 45084.17769431453 and parameters: {'depth': 7, 'learning_rate': 0.10306227845173208, 'iterations': 199, 'l2_leaf_reg': 2.9109394268159665, 'border_count': 248, 'bagging_temperature': 0.004120028704106722, 'random_strength': 5.593483425240027, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 23}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:18,253][0m Trial 238 finished with value: 45213.53228725909 and parameters: {'depth': 7, 'learning_rate': 0.09814818885170232, 'iterations': 207, 'l2_leaf_reg': 2.6841573353863892, 'border_count': 255, 'bagging_temperature': 0.0007713940493232901, 'random_strength': 5.5597280207764, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 18}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:19,372][0m Trial 239 finished with value: 46353.58451022371 and parameters: {'depth': 7, 'learning_rate': 0.10005746009052591, 'iterations': 201, 'l2_leaf_reg': 3.267073269630243, 'border_count': 245, 'bagging_temperature': 0.0030756808821300555, 'random_strength': 5.605641217008814, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 18}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:20,517][0m Trial 240 finished with value: 47165.69438314183 and parameters: {'depth': 7, 'learning_rate': 0.13807923215838316, 'iterations': 199, 'l2_leaf_reg': 2.7243169307438637, 'border_count': 247, 'bagging_temperature': 0.002332117528707835, 'random_strength': 5.5920125227015705, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 2}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:21,745][0m Trial 241 finished with value: 44899.796374924525 and parameters: {'depth': 7, 'learning_rate': 0.09827887954559096, 'iterations': 206, 'l2_leaf_reg': 0.4710897290668735, 'border_count': 255, 'bagging_temperature': 0.04076747099383923, 'random_strength': 6.125840992792003, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 23}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:22,933][0m Trial 242 finished with value: 44971.20678447127 and parameters: {'depth': 7, 'learning_rate': 0.09723382362956418, 'iterations': 202, 'l2_leaf_reg': 0.40546077205880937, 'border_count': 255, 'bagging_temperature': 0.03923769248155559, 'random_strength': 6.2744957147489675, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 22}. Best is trial 225 with value: 44187.033659925684.[0m
[32m[I 2024-10-13 01:03:24,214][0m Trial 243 finished with value: 43777.57542427157 and parameters: {'depth': 7, 'learning_rate': 0.09713440178062714, 'iterations': 213, 'l2_leaf_reg': 0.4737135568279473, 'border_count': 255, 'bagging_temperature': 0.04049675287655638, 'random_strength': 6.285996063534973, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 26}. Best is trial 243 with value: 43777.57542427157.[0m
[32m[I 2024-10-13 01:03:25,501][0m Trial 244 finished with value: 45300.453222076234 and parameters: {'depth': 7, 'learning_rate': 0.09810937265964759, 'iterations': 221, 'l2_leaf_reg': 0.4131353588137756, 'border_count': 255, 'bagging_temperature': 0.040335007252588526, 'random_strength': 6.290708590902297, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 31}. Best is trial 243 with value: 43777.57542427157.[0m
[32m[I 2024-10-13 01:03:26,848][0m Trial 245 finished with value: 49475.69727664591 and parameters: {'depth': 8, 'learning_rate': 0.09466817904365224, 'iterations': 217, 'l2_leaf_reg': 0.43292907586934803, 'border_count': 249, 'bagging_temperature': 0.041271675732754656, 'random_strength': 6.123185126843328, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 39}. Best is trial 243 with value: 43777.57542427157.[0m
[32m[I 2024-10-13 01:03:27,957][0m Trial 246 finished with value: 45291.44941915316 and parameters: {'depth': 7, 'learning_rate': 0.09714130237180504, 'iterations': 204, 'l2_leaf_reg': 0.3046174342409974, 'border_count': 246, 'bagging_temperature': 0.04267098522367492, 'random_strength': 6.401183446354624, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 26}. Best is trial 243 with value: 43777.57542427157.[0m
[32m[I 2024-10-13 01:03:29,275][0m Trial 247 finished with value: 47904.31225850126 and parameters: {'depth': 7, 'learning_rate': 0.09568844160797949, 'iterations': 218, 'l2_leaf_reg': 0.3099437216033159, 'border_count': 244, 'bagging_temperature': 0.046397587437046126, 'random_strength': 6.465064506239972, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 21}. Best is trial 243 with value: 43777.57542427157.[0m
[32m[I 2024-10-13 01:03:30,439][0m Trial 248 finished with value: 43455.402943949106 and parameters: {'depth': 7, 'learning_rate': 0.09741917673213002, 'iterations': 215, 'l2_leaf_reg': 0.497908165654754, 'border_count': 248, 'bagging_temperature': 0.042962930539514235, 'random_strength': 6.238405670047762, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 31}. Best is trial 248 with value: 43455.402943949106.[0m
[32m[I 2024-10-13 01:03:31,710][0m Trial 249 finished with value: 48707.82135452673 and parameters: {'depth': 8, 'learning_rate': 0.0954582183119851, 'iterations': 233, 'l2_leaf_reg': 0.4983447534416827, 'border_count': 246, 'bagging_temperature': 0.03592783754215521, 'random_strength': 6.663989989870592, 'grow_policy': 'Depthwise', 'min_data_in_leaf': 41}. Best is trial 248 with value: 43455.402943949106.[0m
[32m[I 2024-10-13 01:03:32,966][0m Trial 250 finished with value: 49439.21053641971 and parameters: {'depth': 7, 'learning_rate': 0.14787743312112941, 'iterations': 200, 'l2_leaf_reg': 0.48749483900727536, 'border_count': 250, 'bagging_temperature': 0.0431731344925834, 'random_strength': 6.346322424499279, 'grow_policy': 'SymmetricTree', 'min_data_in_leaf': 28}. Best is trial 248 with value: 43455.402943949106.[0m
